transaction_id,mall_name,branch_name,transaction_date,tax_amount,transaction_amount,transaction_type,transaction_status,transaction_date_iso
JO-2504-3202-71271,C Mall,C Mall Amman,2025-01-17 12:37:00,0.66,8.96,Sale,Completed,2025-01-17T12:37:00
JO-2504-5986-75606,Z Mall,Z Mall Al Jubeiha,2025-01-17 12:31:00,0.82,11.01,Sale,Completed,2025-01-17T12:31:00
JO-2504-7339-78837,C Mall,C Mall Amman,2025-01-17 12:27:00,0.57,7.61,Sale,Completed,2025-01-17T12:27:00
JO-2504-6646-74494,C Mall,C Mall Amman,2025-01-17 12:13:00,0.48,6.55,Sale,Completed,2025-01-17T12:13:00
JO-2504-2148-71435,C Mall,C Mall Amman,2025-01-17 12:00:00,0.82,10.97,Sale,Completed,2025-01-17T12:00:00
JO-2504-3412-90950,Z Mall,Z Mall Al Bayader,2025-01-17 11:58:00,0.66,8.96,Sale,Completed,2025-01-17T11:58:00
JO-2504-6584-50944,C Mall,C Mall Aqaba,2025-01-17 11:44:00,0.66,8.96,Sale,Completed,2025-01-17T11:44:00
JO-2504-2720-64285,Y Mall,Y Mall Shmeisani,2025-01-17 11:20:00,0.66,8.96,Sale,Completed,2025-01-17T11:20:00
JO-2504-5935-14705,Z Mall,Z Mall Al Bayader,2025-01-17 11:17:00,0.24,3.27,Sale,Completed,2025-01-17T11:17:00
JO-2504-7122-52596,Y Mall,Y Mall Dabouq,2025-01-17 10:42:00,0.66,8.96,Sale,Completed,2025-01-17T10:42:00
JO-2504-6368-93216,Y Mall,Y Mall Shmeisani,2025-01-16 19:21:00,1.08,14.52,Sale,Completed,2025-01-16T19:21:00
JO-2504-7179-55001,C Mall,C Mall Amman,2025-01-16 19:05:00,0.33,4.45,Sale,Completed,2025-01-16T19:05:00
JO-2504-3362-51584,C Mall,C Mall Irbid,2025-01-16 18:00:00,0.54,7.26,Sale,Completed,2025-01-16T18:00:00
JO-2504-1854-50624,C Mall,C Mall Amman,2025-01-16 17:56:00,1.94,26.2,Sale,Completed,2025-01-16T17:56:00
JO-2504-2431-92940,Z Mall,Z Mall Al Bayader,2025-01-16 17:50:00,1.69,22.74,Sale,Completed,2025-01-16T17:50:00
JO-2504-7190-65478,Y Mall,Y Mall Dabouq,2025-01-16 17:39:00,0.37,4.91,Sale,Completed,2025-01-16T17:39:00
JO-2504-8043-50588,Z Mall,Z Mall Al Jubeiha,2025-01-16 17:34:00,0.47,6.4,Sale,Completed,2025-01-16T17:34:00
JO-2504-8209-95484,Z Mall,Z Mall Gardens,2025-01-16 16:55:00,0.66,8.96,Sale,Completed,2025-01-16T16:55:00
JO-2504-7499-11640,C Mall,C Mall Aqaba,2025-01-16 16:35:00,0.06,0.8,Sale,Completed,2025-01-16T16:35:00
JO-2504-3350-40908,Z Mall,Z Mall Al Jubeiha,2025-01-16 16:18:00,0.66,8.96,Sale,Completed,2025-01-16T16:18:00
JO-2504-5010-82893,Y Mall,Y Mall Dabouq,2025-01-16 16:10:00,0.48,6.52,Sale,Completed,2025-01-16T16:10:00
JO-2504-6761-85031,C Mall,C Mall Aqaba,2025-01-16 16:01:00,0.66,8.96,Sale,Completed,2025-01-16T16:01:00
JO-2504-5294-39707,Y Mall,Y Mall Tla'a Al-Ali,2025-01-16 15:58:00,0.1,1.36,Sale,Completed,2025-01-16T15:58:00
JO-2504-4479-91125,Z Mall,Z Mall Al Bayader,2025-01-16 15:57:00,1.03,13.86,Sale,Completed,2025-01-16T15:57:00
JO-2504-7070-96744,Z Mall,Z Mall Al Jubeiha,2025-01-16 15:44:00,0.05,0.68,Sale,Completed,2025-01-16T15:44:00
JO-2504-7566-79410,Z Mall,Z Mall Al Bayader,2025-01-16 15:41:00,0.47,6.4,Sale,Completed,2025-01-16T15:41:00
JO-2504-7769-31989,Z Mall,Z Mall Gardens,2025-01-16 15:35:00,0.34,4.51,Sale,Completed,2025-01-16T15:35:00
JO-2504-7354-10908,C Mall,C Mall Aqaba,2025-01-16 15:33:00,0.05,0.68,Sale,Completed,2025-01-16T15:33:00
JO-2504-9161-91965,C Mall,C Mall Irbid,2025-01-16 15:14:00,0.99,13.32,Sale,Completed,2025-01-16T15:14:00
JO-2504-2724-86640,Z Mall,Z Mall Al Jubeiha,2025-01-16 15:12:00,0.24,3.27,Sale,Completed,2025-01-16T15:12:00
JO-2504-4690-59828,C Mall,C Mall Irbid,2025-01-16 15:10:00,1.14,15.34,Sale,Completed,2025-01-16T15:10:00
JO-2504-6190-58846,C Mall,C Mall Irbid,2025-01-16 15:08:00,0.41,5.56,Sale,Completed,2025-01-16T15:08:00
JO-2504-9896-97007,Z Mall,Z Mall Gardens,2025-01-16 15:05:00,0.41,5.45,Sale,Completed,2025-01-16T15:05:00
JO-2504-1920-34278,Z Mall,Z Mall Al Bayader,2025-01-16 15:00:00,0.36,4.88,Sale,Completed,2025-01-16T15:00:00
JO-2504-9716-36143,Z Mall,Z Mall Al Bayader,2025-01-16 14:48:00,1.32,17.91,Sale,Completed,2025-01-16T14:48:00
JO-2504-6454-38056,Z Mall,Z Mall Gardens,2025-01-16 14:42:00,0.75,10.01,Sale,Completed,2025-01-16T14:42:00
JO-2504-1224-77130,Z Mall,Z Mall Al Jubeiha,2025-01-16 14:34:00,0.66,8.96,Sale,Completed,2025-01-16T14:34:00
JO-2504-2480-13118,Z Mall,Z Mall Gardens,2025-01-16 14:19:00,0.44,5.97,Sale,Completed,2025-01-16T14:19:00
JO-2504-9599-60616,Z Mall,Z Mall Gardens,2025-01-16 14:17:00,0.24,3.27,Sale,Completed,2025-01-16T14:17:00
JO-2504-3764-39525,Z Mall,Z Mall Al Bayader,2025-01-16 14:17:00,1.43,19.39,Sale,Completed,2025-01-16T14:17:00
JO-2504-7525-68122,Z Mall,Z Mall Al Jubeiha,2025-01-16 14:05:00,0.66,8.96,Sale,Completed,2025-01-16T14:05:00
JO-2504-9309-49707,Z Mall,Z Mall Al Bayader,2025-01-16 13:52:00,0.72,9.82,Sale,Completed,2025-01-16T13:52:00
JO-2504-6350-10697,Z Mall,Z Mall Al Bayader,2025-01-16 13:49:00,0.48,6.55,Sale,Completed,2025-01-16T13:49:00
JO-2504-9321-99507,C Mall,C Mall Aqaba,2025-01-16 13:42:00,0.28,3.8,Sale,Completed,2025-01-16T13:42:00
JO-2504-5346-96277,C Mall,C Mall Aqaba,2025-01-16 13:41:00,0.06,0.8,Sale,Completed,2025-01-16T13:41:00
JO-2504-9012-32972,Y Mall,Y Mall Shmeisani,2025-01-16 13:33:00,0.75,10.01,Sale,Completed,2025-01-16T13:33:00
JO-2504-5585-97829,C Mall,C Mall Irbid,2025-01-16 13:24:00,0.75,10.01,Sale,Completed,2025-01-16T13:24:00
JO-2504-7664-89931,Y Mall,Y Mall Shmeisani,2025-01-16 13:23:00,0.75,10.01,Sale,Completed,2025-01-16T13:23:00
JO-2504-2341-30622,C Mall,C Mall Irbid,2025-01-16 12:57:00,0.42,5.72,Sale,Completed,2025-01-16T12:57:00
JO-2504-2261-49155,C Mall,C Mall Aqaba,2025-01-16 12:55:00,0.24,3.27,Sale,Completed,2025-01-16T12:55:00
JO-2504-3690-88516,C Mall,C Mall Aqaba,2025-01-16 12:54:00,1.08,14.68,Sale,Completed,2025-01-16T12:54:00
JO-2504-3553-84469,Y Mall,Y Mall Dabouq,2025-01-16 12:20:00,0.48,6.55,Sale,Completed,2025-01-16T12:20:00
JO-2504-1890-16455,Z Mall,Z Mall Al Jubeiha,2025-01-16 12:17:00,0.24,3.27,Sale,Completed,2025-01-16T12:17:00
JO-2504-2106-24264,C Mall,C Mall Aqaba,2025-01-16 12:11:00,1.08,14.67,Sale,Completed,2025-01-16T12:11:00
JO-2504-2550-18177,Z Mall,Z Mall Al Jubeiha,2025-01-16 12:10:00,0.24,3.27,Sale,Completed,2025-01-16T12:10:00
JO-2504-7692-10459,Z Mall,Z Mall Al Jubeiha,2025-01-16 12:05:00,0.34,4.54,Sale,Completed,2025-01-16T12:05:00
JO-2504-2190-86062,Y Mall,Y Mall Tla'a Al-Ali,2025-01-16 12:04:00,0.24,3.27,Sale,Completed,2025-01-16T12:04:00
JO-2504-7186-91031,Y Mall,Y Mall Dabouq,2025-01-16 12:03:00,0.42,5.67,Sale,Completed,2025-01-16T12:03:00
JO-2504-6698-59880,C Mall,C Mall Aqaba,2025-01-16 12:02:00,0.66,8.96,Sale,Completed,2025-01-16T12:02:00
JO-2504-8407-99958,C Mall,C Mall Amman,2025-01-16 12:01:00,0.89,12.07,Sale,Completed,2025-01-16T12:01:00
JO-2504-1919-36705,C Mall,C Mall Amman,2025-01-16 11:48:00,0.81,11.0,Sale,Completed,2025-01-16T11:48:00
JO-2504-4288-15546,Z Mall,Z Mall Al Bayader,2025-01-16 11:16:00,0.66,8.96,Sale,Completed,2025-01-16T11:16:00
JO-2504-2954-39432,Y Mall,Y Mall Shmeisani,2025-01-16 11:14:00,0.66,8.96,Sale,Completed,2025-01-16T11:14:00
JO-2504-4784-50650,C Mall,C Mall Irbid,2025-01-16 11:06:00,0.65,8.79,Sale,Completed,2025-01-16T11:06:00
JO-2504-1251-45899,C Mall,C Mall Aqaba,2025-01-16 10:13:00,0.72,9.82,Sale,Completed,2025-01-16T10:13:00
JO-2504-4874-67805,C Mall,C Mall Aqaba,2025-01-16 09:21:00,0.42,5.72,Sale,Completed,2025-01-16T09:21:00
JO-2504-2413-56067,Y Mall,Y Mall Dabouq,2025-01-15 18:40:00,0.66,8.96,Sale,Completed,2025-01-15T18:40:00
JO-2504-2581-54784,Z Mall,Z Mall Al Bayader,2025-01-15 18:35:00,0.66,8.96,Sale,Completed,2025-01-15T18:35:00
JO-2504-3323-67928,Z Mall,Z Mall Al Bayader,2025-01-15 18:00:00,0.25,3.35,Sale,Completed,2025-01-15T18:00:00
JO-2504-9486-97316,Y Mall,Y Mall Shmeisani,2025-01-15 17:54:00,1.46,19.65,Sale,Completed,2025-01-15T17:54:00
JO-2504-5301-30642,Z Mall,Z Mall Al Jubeiha,2025-01-15 17:46:00,0.04,0.57,Sale,Completed,2025-01-15T17:46:00
JO-2504-8001-73811,C Mall,C Mall Amman,2025-01-15 17:44:00,0.93,12.59,Sale,Completed,2025-01-15T17:44:00
JO-2504-1095-56612,C Mall,C Mall Amman,2025-01-15 17:37:00,0.75,10.01,Sale,Completed,2025-01-15T17:37:00
JO-2504-9770-72179,Z Mall,Z Mall Al Jubeiha,2025-01-15 17:35:00,0.71,9.64,Sale,Completed,2025-01-15T17:35:00
JO-2504-1511-31075,C Mall,C Mall Irbid,2025-01-15 16:57:00,1.94,26.3,Sale,Completed,2025-01-15T16:57:00
JO-2504-7910-43754,Z Mall,Z Mall Gardens,2025-01-15 16:56:00,1.81,24.44,Sale,Completed,2025-01-15T16:56:00
JO-2504-9170-72834,Y Mall,Y Mall Shmeisani,2025-01-15 16:52:00,0.36,4.77,Sale,Completed,2025-01-15T16:52:00
JO-2504-5417-30046,Y Mall,Y Mall Dabouq,2025-01-15 16:48:00,0.75,10.01,Sale,Completed,2025-01-15T16:48:00
JO-2504-4295-80915,Y Mall,Y Mall Dabouq,2025-01-15 16:47:00,0.66,8.96,Sale,Completed,2025-01-15T16:47:00
JO-2504-3320-72955,Z Mall,Z Mall Gardens,2025-01-15 16:43:00,0.31,4.21,Sale,Completed,2025-01-15T16:43:00
JO-2504-8524-78882,Z Mall,Z Mall Gardens,2025-01-15 16:30:00,1.08,14.68,Sale,Completed,2025-01-15T16:30:00
JO-2504-3478-10861,C Mall,C Mall Aqaba,2025-01-15 16:12:00,1.32,17.91,Sale,Completed,2025-01-15T16:12:00
JO-2504-6501-92357,C Mall,C Mall Irbid,2025-01-15 15:36:00,0.24,3.27,Sale,Completed,2025-01-15T15:36:00
JO-2504-1259-64336,C Mall,C Mall Amman,2025-01-15 15:31:00,0.66,8.96,Sale,Completed,2025-01-15T15:31:00
JO-2504-7360-49820,Z Mall,Z Mall Al Bayader,2025-01-15 15:04:00,0.66,8.96,Sale,Completed,2025-01-15T15:04:00
JO-2504-1452-25813,Y Mall,Y Mall Tla'a Al-Ali,2025-01-15 15:00:00,0.24,3.27,Sale,Completed,2025-01-15T15:00:00
JO-2504-6276-90904,C Mall,C Mall Aqaba,2025-01-15 14:52:00,0.52,7.07,Sale,Completed,2025-01-15T14:52:00
JO-2504-1911-78848,C Mall,C Mall Irbid,2025-01-15 14:33:00,0.66,8.96,Sale,Completed,2025-01-15T14:33:00
JO-2504-6020-13577,Z Mall,Z Mall Al Jubeiha,2025-01-15 14:01:00,0.24,3.27,Sale,Completed,2025-01-15T14:01:00
JO-2504-3843-41904,C Mall,C Mall Irbid,2025-01-15 13:35:00,1.41,18.97,Sale,Completed,2025-01-15T13:35:00
JO-2504-1549-70147,Z Mall,Z Mall Al Jubeiha,2025-01-15 13:33:00,0.24,3.27,Sale,Completed,2025-01-15T13:33:00
JO-2504-9232-18233,Y Mall,Y Mall Dabouq,2025-01-15 13:12:00,0.48,6.55,Sale,Completed,2025-01-15T13:12:00
JO-2504-9809-20285,Z Mall,Z Mall Gardens,2025-01-15 13:05:00,1.32,17.91,Sale,Completed,2025-01-15T13:05:00
JO-2504-2371-24631,C Mall,C Mall Amman,2025-01-15 12:59:00,0.24,3.27,Sale,Completed,2025-01-15T12:59:00
JO-2504-2202-83886,Z Mall,Z Mall Al Jubeiha,2025-01-15 12:56:00,0.24,3.27,Sale,Completed,2025-01-15T12:56:00
JO-2504-7687-96729,Z Mall,Z Mall Gardens,2025-01-15 12:55:00,1.48,19.96,Sale,Completed,2025-01-15T12:55:00
JO-2504-6088-16898,Z Mall,Z Mall Al Bayader,2025-01-15 12:49:00,0.24,3.27,Sale,Completed,2025-01-15T12:49:00
JO-2504-2824-13361,Z Mall,Z Mall Al Bayader,2025-01-15 12:48:00,0.66,8.96,Sale,Completed,2025-01-15T12:48:00
JO-2504-9915-57024,C Mall,C Mall Aqaba,2025-01-15 11:52:00,0.46,6.24,Sale,Completed,2025-01-15T11:52:00
JO-2504-9679-31089,C Mall,C Mall Irbid,2025-01-15 11:52:00,0.66,8.96,Sale,Completed,2025-01-15T11:52:00
JO-2504-2243-67689,Z Mall,Z Mall Al Jubeiha,2025-01-15 10:51:00,0.34,4.54,Sale,Completed,2025-01-15T10:51:00
JO-2504-6978-73024,Y Mall,Y Mall Dabouq,2025-01-15 10:50:00,1.26,17.06,Sale,Completed,2025-01-15T10:50:00
JO-2504-1813-96119,Y Mall,Y Mall Dabouq,2025-01-15 10:42:00,0.24,3.27,Sale,Completed,2025-01-15T10:42:00
JO-2504-7357-76338,Z Mall,Z Mall Al Jubeiha,2025-01-15 10:22:00,0.48,6.55,Sale,Completed,2025-01-15T10:22:00
JO-2504-3032-91963,Z Mall,Z Mall Al Jubeiha,2025-01-15 09:58:00,1.3,17.58,Sale,Completed,2025-01-15T09:58:00
JO-2504-6922-34103,Z Mall,Z Mall Al Jubeiha,2025-01-15 09:23:00,0.24,3.27,Sale,Completed,2025-01-15T09:23:00
JO-2504-9995-40631,Z Mall,Z Mall Al Bayader,2025-01-14 17:53:00,0.05,0.68,Sale,Completed,2025-01-14T17:53:00
JO-2504-2419-70462,Z Mall,Z Mall Gardens,2025-01-14 17:50:00,0.75,10.01,Sale,Completed,2025-01-14T17:50:00
JO-2504-5329-70302,C Mall,C Mall Amman,2025-01-14 16:58:00,0.77,10.43,Sale,Completed,2025-01-14T16:58:00
JO-2504-8691-31415,C Mall,C Mall Irbid,2025-01-14 16:42:00,0.66,8.96,Sale,Completed,2025-01-14T16:42:00
JO-2504-9174-48821,Y Mall,Y Mall Dabouq,2025-01-14 16:41:00,0.12,1.56,Sale,Completed,2025-01-14T16:41:00
JO-2504-5467-98399,C Mall,C Mall Amman,2025-01-14 16:13:00,0.44,6.02,Sale,Completed,2025-01-14T16:13:00
JO-2504-5914-88277,Z Mall,Z Mall Al Bayader,2025-01-14 16:12:00,0.87,11.79,Sale,Completed,2025-01-14T16:12:00
JO-2504-4687-84200,Y Mall,Y Mall Tla'a Al-Ali,2025-01-14 15:57:00,0.24,3.27,Sale,Completed,2025-01-14T15:57:00
JO-2504-5243-20793,Y Mall,Y Mall Shmeisani,2025-01-14 15:56:00,0.12,1.61,Sale,Completed,2025-01-14T15:56:00
JO-2504-9160-75320,Y Mall,Y Mall Shmeisani,2025-01-14 15:44:00,0.06,0.8,Sale,Completed,2025-01-14T15:44:00
JO-2504-4117-93104,C Mall,C Mall Amman,2025-01-14 15:43:00,0.47,6.4,Sale,Completed,2025-01-14T15:43:00
JO-2504-7360-72091,Z Mall,Z Mall Al Bayader,2025-01-14 15:37:00,0.24,3.27,Sale,Completed,2025-01-14T15:37:00
JO-2504-1850-14818,Y Mall,Y Mall Tla'a Al-Ali,2025-01-14 15:36:00,0.48,6.55,Sale,Completed,2025-01-14T15:36:00
JO-2504-9377-91688,Z Mall,Z Mall Gardens,2025-01-14 15:35:00,0.24,3.27,Sale,Completed,2025-01-14T15:35:00
JO-2504-8226-29222,Z Mall,Z Mall Al Bayader,2025-01-14 15:31:00,1.32,17.91,Sale,Completed,2025-01-14T15:31:00
JO-2504-4611-70667,Y Mall,Y Mall Dabouq,2025-01-14 15:25:00,0.57,7.61,Sale,Completed,2025-01-14T15:25:00
JO-2504-9515-24854,Z Mall,Z Mall Gardens,2025-01-14 14:38:00,0.48,6.55,Sale,Completed,2025-01-14T14:38:00
JO-2504-2865-24804,Y Mall,Y Mall Tla'a Al-Ali,2025-01-14 14:36:00,0.9,12.19,Sale,Completed,2025-01-14T14:36:00
JO-2504-8322-17172,C Mall,C Mall Aqaba,2025-01-14 14:21:00,0.48,6.55,Sale,Completed,2025-01-14T14:21:00
JO-2504-7903-80240,C Mall,C Mall Irbid,2025-01-14 14:08:00,0.29,3.9,Sale,Completed,2025-01-14T14:08:00
JO-2504-3976-80192,C Mall,C Mall Aqaba,2025-01-14 13:48:00,0.62,8.42,Sale,Completed,2025-01-14T13:48:00
JO-2504-9189-11917,Z Mall,Z Mall Al Jubeiha,2025-01-14 13:48:00,0.82,11.01,Sale,Completed,2025-01-14T13:48:00
JO-2504-8388-87082,Y Mall,Y Mall Dabouq,2025-01-14 13:48:00,0.5,6.8,Sale,Completed,2025-01-14T13:48:00
JO-2504-1882-32359,C Mall,C Mall Irbid,2025-01-14 13:47:00,0.66,8.96,Sale,Completed,2025-01-14T13:47:00
JO-2504-2510-17843,Z Mall,Z Mall Al Jubeiha,2025-01-14 13:19:00,0.24,3.27,Sale,Completed,2025-01-14T13:19:00
JO-2504-1372-45557,Z Mall,Z Mall Gardens,2025-01-14 13:13:00,0.24,3.27,Sale,Completed,2025-01-14T13:13:00
JO-2504-4499-45254,Y Mall,Y Mall Dabouq,2025-01-14 13:08:00,1.0,13.56,Sale,Completed,2025-01-14T13:08:00
JO-2504-2168-48663,Z Mall,Z Mall Gardens,2025-01-14 13:07:00,0.66,8.96,Sale,Completed,2025-01-14T13:07:00
JO-2504-7218-97640,Y Mall,Y Mall Dabouq,2025-01-14 13:04:00,0.24,3.27,Sale,Completed,2025-01-14T13:04:00
JO-2504-7479-61091,Y Mall,Y Mall Tla'a Al-Ali,2025-01-14 13:04:00,0.75,9.99,Sale,Completed,2025-01-14T13:04:00
JO-2504-6616-95768,Y Mall,Y Mall Tla'a Al-Ali,2025-01-14 12:49:00,0.48,6.55,Sale,Completed,2025-01-14T12:49:00
JO-2504-5957-96860,Z Mall,Z Mall Gardens,2025-01-14 12:47:00,0.96,12.93,Sale,Completed,2025-01-14T12:47:00
JO-2504-1280-36648,Y Mall,Y Mall Dabouq,2025-01-14 12:43:00,0.66,8.96,Sale,Completed,2025-01-14T12:43:00
JO-2504-7389-44494,Y Mall,Y Mall Dabouq,2025-01-14 12:42:00,1.02,13.78,Sale,Completed,2025-01-14T12:42:00
JO-2504-6638-60559,Z Mall,Z Mall Al Jubeiha,2025-01-14 12:11:00,0.66,8.96,Sale,Completed,2025-01-14T12:11:00
JO-2504-1894-19134,Y Mall,Y Mall Dabouq,2025-01-14 12:08:00,0.28,3.8,Sale,Completed,2025-01-14T12:08:00
JO-2504-3980-24306,Y Mall,Y Mall Tla'a Al-Ali,2025-01-14 11:37:00,2.11,28.57,Sale,Completed,2025-01-14T11:37:00
JO-2504-6098-75924,C Mall,C Mall Aqaba,2025-01-14 11:34:00,0.51,6.92,Sale,Completed,2025-01-14T11:34:00
JO-2504-3701-96061,C Mall,C Mall Amman,2025-01-14 11:25:00,0.47,6.4,Sale,Completed,2025-01-14T11:25:00
JO-2504-5341-50460,C Mall,C Mall Aqaba,2025-01-14 10:38:00,3.18,43.08,Sale,Completed,2025-01-14T10:38:00
JO-2504-1844-73482,C Mall,C Mall Aqaba,2025-01-14 10:26:00,0.41,5.45,Sale,Completed,2025-01-14T10:26:00
JO-2504-5767-40114,C Mall,C Mall Amman,2025-01-14 10:25:00,0.24,3.27,Sale,Completed,2025-01-14T10:25:00
JO-2504-4040-42929,Y Mall,Y Mall Dabouq,2025-01-14 10:19:00,1.32,17.91,Sale,Completed,2025-01-14T10:19:00
JO-2504-3463-11894,C Mall,C Mall Irbid,2025-01-14 09:55:00,0.66,8.96,Sale,Completed,2025-01-14T09:55:00
JO-2504-7426-78207,Y Mall,Y Mall Dabouq,2025-01-13 20:02:00,0.78,10.51,Sale,Completed,2025-01-13T20:02:00
JO-2504-8842-85803,Y Mall,Y Mall Dabouq,2025-01-13 18:59:00,0.24,3.27,Sale,Completed,2025-01-13T18:59:00
JO-2504-4961-80640,Y Mall,Y Mall Shmeisani,2025-01-13 18:53:00,0.11,1.58,Sale,Completed,2025-01-13T18:53:00
JO-2504-2903-43165,Z Mall,Z Mall Al Jubeiha,2025-01-13 18:51:00,0.66,8.96,Sale,Completed,2025-01-13T18:51:00
JO-2504-8759-17781,Y Mall,Y Mall Tla'a Al-Ali,2025-01-13 18:42:00,0.64,8.6,Sale,Completed,2025-01-13T18:42:00
JO-2504-9771-71842,C Mall,C Mall Amman,2025-01-13 18:04:00,0.66,8.96,Sale,Completed,2025-01-13T18:04:00
JO-2504-6555-89756,Y Mall,Y Mall Shmeisani,2025-01-13 18:01:00,0.66,8.96,Sale,Completed,2025-01-13T18:01:00
JO-2504-1026-12223,Y Mall,Y Mall Dabouq,2025-01-13 17:39:00,0.66,8.96,Sale,Completed,2025-01-13T17:39:00
JO-2504-8728-41956,C Mall,C Mall Amman,2025-01-13 16:36:00,0.75,10.01,Sale,Completed,2025-01-13T16:36:00
JO-2504-4788-41785,Y Mall,Y Mall Dabouq,2025-01-13 16:03:00,2.65,35.73,Sale,Completed,2025-01-13T16:03:00
JO-2504-4725-28325,Z Mall,Z Mall Al Jubeiha,2025-01-13 15:50:00,0.81,10.88,Sale,Completed,2025-01-13T15:50:00
JO-2504-5304-33761,C Mall,C Mall Amman,2025-01-13 15:18:00,0.49,6.69,Sale,Completed,2025-01-13T15:18:00
JO-2504-2135-94376,Z Mall,Z Mall Gardens,2025-01-13 15:04:00,0.24,3.27,Sale,Completed,2025-01-13T15:04:00
JO-2504-5494-83170,Z Mall,Z Mall Al Jubeiha,2025-01-13 14:45:00,0.24,3.27,Sale,Completed,2025-01-13T14:45:00
JO-2504-5311-94934,C Mall,C Mall Aqaba,2025-01-13 14:44:00,0.24,3.27,Sale,Completed,2025-01-13T14:44:00
JO-2504-3830-81787,Z Mall,Z Mall Al Jubeiha,2025-01-13 14:44:00,0.25,3.4,Sale,Completed,2025-01-13T14:44:00
JO-2504-3345-60192,C Mall,C Mall Irbid,2025-01-13 14:42:00,0.24,3.27,Sale,Completed,2025-01-13T14:42:00
JO-2504-2436-16917,Z Mall,Z Mall Gardens,2025-01-13 14:34:00,0.66,8.96,Sale,Completed,2025-01-13T14:34:00
JO-2504-8765-29156,Z Mall,Z Mall Al Bayader,2025-01-13 14:15:00,0.24,3.27,Sale,Completed,2025-01-13T14:15:00
JO-2504-3885-82277,Y Mall,Y Mall Tla'a Al-Ali,2025-01-13 14:11:00,0.24,3.27,Sale,Completed,2025-01-13T14:11:00
JO-2504-4990-86421,C Mall,C Mall Aqaba,2025-01-13 14:06:00,0.05,0.68,Sale,Completed,2025-01-13T14:06:00
JO-2504-8424-43416,C Mall,C Mall Aqaba,2025-01-13 14:05:00,0.84,11.39,Sale,Completed,2025-01-13T14:05:00
JO-2504-4479-30048,Z Mall,Z Mall Gardens,2025-01-13 14:03:00,0.24,3.27,Sale,Completed,2025-01-13T14:03:00
JO-2504-9268-76957,Y Mall,Y Mall Tla'a Al-Ali,2025-01-13 13:56:00,0.16,2.16,Sale,Completed,2025-01-13T13:56:00
JO-2504-9925-23337,C Mall,C Mall Amman,2025-01-13 13:53:00,0.66,8.96,Sale,Completed,2025-01-13T13:53:00
JO-2504-8643-89255,Y Mall,Y Mall Dabouq,2025-01-13 13:50:00,0.75,10.01,Sale,Completed,2025-01-13T13:50:00
JO-2504-1308-51509,Y Mall,Y Mall Dabouq,2025-01-13 13:46:00,0.34,4.54,Sale,Completed,2025-01-13T13:46:00
JO-2504-8412-32446,Y Mall,Y Mall Tla'a Al-Ali,2025-01-13 13:43:00,0.24,3.27,Sale,Completed,2025-01-13T13:43:00
JO-2504-9525-23124,Z Mall,Z Mall Gardens,2025-01-13 13:27:00,0.24,3.27,Sale,Completed,2025-01-13T13:27:00
JO-2504-9410-78972,C Mall,C Mall Irbid,2025-01-13 13:26:00,0.24,3.27,Sale,Completed,2025-01-13T13:26:00
JO-2504-1788-74478,C Mall,C Mall Amman,2025-01-13 13:25:00,0.24,3.27,Sale,Completed,2025-01-13T13:25:00
JO-2504-7230-13536,Z Mall,Z Mall Gardens,2025-01-13 13:17:00,0.24,3.27,Sale,Completed,2025-01-13T13:17:00
JO-2504-4407-42767,Y Mall,Y Mall Dabouq,2025-01-13 13:12:00,0.66,8.96,Sale,Completed,2025-01-13T13:12:00
JO-2504-6895-57457,Y Mall,Y Mall Shmeisani,2025-01-13 12:51:00,0.76,10.26,Sale,Completed,2025-01-13T12:51:00
JO-2504-6256-43067,Y Mall,Y Mall Tla'a Al-Ali,2025-01-13 12:48:00,0.66,8.96,Sale,Completed,2025-01-13T12:48:00
JO-2504-1845-49431,Y Mall,Y Mall Dabouq,2025-01-13 12:32:00,0.75,10.01,Sale,Completed,2025-01-13T12:32:00
JO-2504-9531-90889,Z Mall,Z Mall Gardens,2025-01-13 12:23:00,0.24,3.27,Sale,Completed,2025-01-13T12:23:00
JO-2504-8107-43935,C Mall,C Mall Amman,2025-01-13 12:09:00,0.39,5.31,Sale,Completed,2025-01-13T12:09:00
JO-2504-7554-70230,Y Mall,Y Mall Shmeisani,2025-01-13 12:08:00,0.24,3.27,Sale,Completed,2025-01-13T12:08:00
JO-2504-1768-13014,Y Mall,Y Mall Dabouq,2025-01-13 12:04:00,0.41,5.56,Sale,Completed,2025-01-13T12:04:00
JO-2504-4779-19774,Y Mall,Y Mall Shmeisani,2025-01-13 11:52:00,0.24,3.27,Sale,Completed,2025-01-13T11:52:00
JO-2504-9875-47643,Z Mall,Z Mall Gardens,2025-01-13 11:51:00,0.66,8.96,Sale,Completed,2025-01-13T11:51:00
JO-2504-7762-99646,Z Mall,Z Mall Gardens,2025-01-13 11:50:00,1.15,15.54,Sale,Completed,2025-01-13T11:50:00
JO-2504-8785-97332,C Mall,C Mall Amman,2025-01-13 11:44:00,0.28,3.8,Sale,Completed,2025-01-13T11:44:00
JO-2504-3342-66637,C Mall,C Mall Amman,2025-01-13 11:43:00,0.81,11.0,Sale,Completed,2025-01-13T11:43:00
JO-2504-2281-64261,Y Mall,Y Mall Tla'a Al-Ali,2025-01-13 11:34:00,0.24,3.27,Sale,Completed,2025-01-13T11:34:00
